world_x,world_y,reservation_kind,owner_id,semantics,micro_chunk_x,micro_chunk_y,pattern_x,pattern_y,is_final_tile,plan_digest
560,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
561,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
562,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
563,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
564,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
565,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
566,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
567,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
568,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
569,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
570,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
571,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
572,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
573,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
574,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
575,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
576,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
577,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
578,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
579,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
560,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
561,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,e31b49b72f3c90857ac4ebce75ffab1cfef27a40b7b65a87e9d518a07226b905
