world_x,world_y,reservation_kind,owner_id,semantics,micro_chunk_x,micro_chunk_y,pattern_x,pattern_y,is_final_tile,plan_digest
560,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
561,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
562,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
563,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
564,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
565,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
566,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
567,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
568,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
569,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
570,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
571,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
572,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
573,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
574,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
575,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
576,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
577,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
578,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
579,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
560,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
561,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,82c31034ea601389a257e773caf96fe146abde1b3016018ff3aeae60115f73eb
