world_x,world_y,reservation_kind,owner_id,semantics,micro_chunk_x,micro_chunk_y,pattern_x,pattern_y,is_final_tile,plan_digest
560,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
561,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
562,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
563,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
564,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
565,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
566,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
567,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
568,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
569,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
570,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
571,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
572,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
573,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d
