world_x,world_y,reservation_kind,owner_id,semantics,micro_chunk_x,micro_chunk_y,pattern_x,pattern_y,is_final_tile,plan_digest
560,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
561,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
562,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
563,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
564,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
565,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
566,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
567,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
568,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
569,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
570,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
571,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
572,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
573,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
574,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
575,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
576,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
577,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
578,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
579,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
560,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603
