world_x,world_y,reservation_kind,owner_id,semantics,micro_chunk_x,micro_chunk_y,pattern_x,pattern_y,is_final_tile,plan_digest
560,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
561,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
562,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
563,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
564,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
565,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
566,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
567,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
568,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
569,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
570,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
571,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
572,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
573,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
574,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
575,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
576,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
577,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
578,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
579,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
560,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
561,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
562,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
563,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
564,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
565,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
566,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
567,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
568,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
569,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
570,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
571,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
572,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
573,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
574,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
575,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
576,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
577,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
578,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
579,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
560,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
561,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
562,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
563,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
564,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
565,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
566,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
567,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
568,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
569,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
570,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
571,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
572,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
573,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
574,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
575,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
576,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
577,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
578,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
579,6,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
584,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,48,0,146,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
585,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,48,0,146,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
586,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,48,0,146,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
587,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,48,0,146,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
588,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,49,0,147,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
589,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,49,0,147,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
590,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,49,0,147,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
591,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,49,0,147,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
592,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,49,0,148,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
593,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,49,0,148,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
594,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,49,0,148,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
595,6,PortAperture,SV5_OPTIONAL_05,EXPLICIT_PORT_WIDTH_TRANSITION,49,0,148,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
7,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,0,0,1,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
8,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,0,0,2,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
9,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,0,0,2,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
10,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,0,0,2,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
11,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,0,0,2,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
12,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,1,0,3,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
13,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,1,0,3,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
14,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,1,0,3,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
15,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,1,0,3,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
16,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,1,0,4,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
17,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,1,0,4,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
18,7,PortAperture,SV5_OPTIONAL_06,EXPLICIT_PORT_WIDTH_TRANSITION,1,0,4,1,false,ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465
