world_x,world_y,reservation_kind,owner_id,semantics,micro_chunk_x,micro_chunk_y,pattern_x,pattern_y,is_final_tile,plan_digest
560,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
561,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
562,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
563,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
564,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
565,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
566,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
567,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
568,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
569,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
570,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
571,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
572,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
573,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
574,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
575,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
576,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
577,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
