world_x,world_y,reservation_kind,owner_id,semantics,micro_chunk_x,micro_chunk_y,pattern_x,pattern_y,is_final_tile,plan_digest
560,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
561,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
562,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
563,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
564,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
565,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
566,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
567,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
568,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
569,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
570,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
571,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
572,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
573,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
574,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
575,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
576,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
577,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
578,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
579,4,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
560,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
561,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
562,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
563,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,46,0,140,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
564,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
565,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
566,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
567,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,141,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
568,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
569,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
570,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
571,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,142,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
572,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
573,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
574,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
575,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,47,0,143,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
576,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
577,5,PlannedFootprint,SV5_PLACE_11_E64745F7462770DD,PLANNED_SHELL_NOT_FINAL_TILE,48,0,144,1,false,0d74dabc7c5ad27aec04a4025bca6ac543f504caca2703e60865f210899dbb30
